Id,Prediction
95631,4598988.8
95632,5308003.45
95633,6247348.62
95634,4160751.61
95635,3399127.38
95636,7257914.86
95637,5244557.37
95638,5546800.35
95639,7789226.06
95640,4722967.83
95641,2636194.4
95642,3825504.33
95643,8437524.67
95644,4478109.93
95645,4769137.56
95646,4788416.93
95647,3755836.04
95648,2101479.23
95649,5142152.03
95650,4130714.71
95651,5111951.45
95652,7899034.74
95653,4981435.12
95654,7248234.74
95655,3484770.3
95656,6805311.89
95657,5283572.3
95658,4525776.77
95659,3418526.22
95660,4183370.77
95661,4568153.42
95662,3565492.16
95663,4883749.62
95664,4832967.75
95665,9259861.03
95666,3087403.31
95667,4711937.87
95668,4744793.52
95669,5074042.73
95670,5507137.36
95671,5847157.98
95672,6105732.79
95673,5927292.13
95674,4114867.57
95675,4577933.49
95676,6679012.88
95677,3284049.37
95678,5109080.06
95679,6172532.74
95680,7785194.68
95681,4602123.35
95682,4890385.11
95683,4618252.67
95684,5112388.96
95685,2815881.88
95686,4708318.94
95687,7542161.83
95688,6188016.93
95689,4457965.92
95690,4606522.52
95691,4612273.46
95692,4570614.43
95693,8886216.57
95694,5802440.37
95695,4119609.43
95696,3595793.59
95697,5086932.39
95698,5363647.1
95699,4554180.64
95700,4906405.74
95701,6349800.91
95702,2199875.71
95703,5539516.32
95704,3507017.45
95705,4612821.04
95706,4155752.28
95707,5838232.0
95708,3606565.21
95709,5773697.21
95710,4644041.54
95711,4987604.8
95712,5913766.39
95713,11379813.24
95714,4939072.0
95715,4669462.19
95716,4643751.5
95717,5497675.18
95718,4010407.8
95719,3970957.14
95720,4491728.61
95721,4036865.75
95722,3766589.71
95723,7839451.38
95724,7028879.55
95725,5230590.22
95726,3400628.67
95727,3313503.03
95728,3123034.1
95729,4340722.26
95730,2833469.44
95731,5180333.09
95732,7566429.98
95733,4625311.99
95734,4533451.4
95735,4798076.93
95736,5133539.71
95737,4179843.75
95738,4528322.11
95739,4527925.95
95740,5437260.1
95741,3650981.97
95742,5093271.85
95743,4252368.17
95744,3845835.73
95745,6068873.72
95746,6665630.73
95747,4747422.96
95748,6063117.48
95749,3804523.35
95750,4435572.37
95751,5099484.14
95752,3166330.48
95753,3735767.38
95754,6154444.83
95755,5974038.89
95756,6947524.29
95757,5910601.45
95758,4400662.92
95759,3482340.65
95760,12155841.71
95761,4815632.55
95762,3934623.62
95763,3265903.03
95764,3560678.73
95765,5847040.38
95766,6266447.53
95767,4937395.18
95768,3478679.75
95769,3517450.57
95770,3583209.1
95771,5153659.3
95772,4509255.0
95773,4503250.41
95774,3630175.02
95775,5000177.39
95776,3136794.53
95777,5457060.13
95778,3400396.32
95779,4768362.24
95780,3748145.68
95781,3828851.36
95782,2873146.58
95783,4115348.47
95784,4639690.44
95785,8314655.59
95786,2073006.27
95787,4181930.86
95788,4680975.12
95789,5096072.42
95790,3452719.91
95791,3845796.59
95792,4686046.33
95793,5261167.35
95794,2973872.98
95795,6756125.2
95796,6640032.64
95797,4324167.89
95798,5584990.33
95799,5700168.29
95800,4815813.63
95801,4273628.41
95802,2958458.61
95803,4368709.75
95804,5762506.31
95805,4682187.63
95806,6414423.1
95807,4446377.2
95808,3099571.49
95809,4699233.76
95810,4548322.47
95811,5441196.87
95812,7078443.49
95813,4156130.15
95814,4603010.69
95815,5115877.2
95816,5401258.66
95817,4349765.31
95818,5613963.64
95819,4771531.3
95820,10801930.41
95821,4008727.67
95822,4284034.52
95823,5495121.66
95824,4107189.21
95825,5475682.57
95826,5910420.73
95827,5328684.18
95828,2244538.39
95829,5394752.11
95830,5229018.93
95831,4287818.49
95832,3645183.73
95833,3772669.6
95834,2586085.77
95835,6538608.58
95836,3109081.14
95837,4229388.14
95838,3509137.65
95839,4813490.17
95840,5352169.31
95841,3572113.94
95842,4711578.17
95843,8335877.26
95844,6139237.34
95845,4202721.0
95846,5438035.08
95847,3340437.34
95848,3150180.98
95849,6713675.77
95850,4985929.01
95851,5924239.67
95852,5478744.91
95853,4528461.04
95854,4842161.74
95855,3570225.12
95856,4629456.74
95857,3860302.15
95858,3739527.72
95859,6261299.24
95860,4421171.97
95861,4830444.46
95862,2873286.01
95863,4423915.91
95864,5414564.32
95865,7028835.84
95866,4503655.39
95867,5790909.98
95868,4901332.18
95869,4784486.31
95870,4749797.84
95871,3387923.02
95872,5790085.52
95873,4949013.9
95874,4429054.1
95875,3825426.65
95876,4293186.09
95877,3604306.6
95878,3412988.14
95879,6035992.07
95880,6704165.51
95881,2998755.84
95882,4683413.44
95883,4464530.11
95884,3442293.03
95885,6370353.94
95886,4748194.73
95887,7823886.2
95888,4306248.7
95889,5381399.16
95890,5547621.31
95891,4695466.07
95892,4367907.53
95893,6077760.97
95894,5474336.51
95895,3165168.26
95896,4328681.05
95897,5777329.64
95898,4698555.97
95899,4534677.16
95900,4520664.66
95901,4171667.51
95902,11425713.55
95903,4081497.9
95904,5197509.63
95905,5049201.5
95906,3343968.29
95907,4060391.71
95908,7146057.62
95909,4772705.86
95910,5220879.79
95911,3869253.58
95912,5629837.83
95913,4939958.25
95914,4778432.78
95915,4030952.78
95916,5007370.04
95917,2605545.8
95918,3748595.86
95919,6332227.29
95920,3333986.83
95921,5316211.34
95922,2234849.81
95923,5231157.81
95924,5551360.47
95925,3699150.39
95926,4255001.82
95927,5788415.9
95928,9297008.83
95929,4746768.14
95930,4781681.97
95931,4586369.78
95932,2374966.49
95933,4023076.68
95934,3428291.93
95935,5703144.75
95936,3902042.86
95937,6912866.5
95938,4198898.35
95939,2874240.55
95940,4989230.58
95941,5186722.88
95942,4470941.2
95943,3976966.58
95944,5534365.13
95945,7932862.99
95946,3468591.66
95947,4033578.25
95948,4803682.8
95949,5172375.19
95950,5510194.92
95951,3934463.48
95952,9133371.5
95953,3850346.59
95954,4326098.17
95955,4564222.82
95956,3868770.29
95957,5022696.13
95958,3532260.02
95959,3542149.27
95960,6682630.68
95961,4420820.19
95962,5977573.82
95963,6223672.6
95964,3549830.95
95965,3853276.97
95966,2913423.87
95967,3909341.79
95968,3070557.74
95969,3728511.01
95970,5106237.47
95971,3665310.7
95972,3301635.69
95973,3882872.44
95974,2214675.3
95975,6876532.49
95976,2062803.46
95977,4080702.23
95978,3988453.53
95979,8114680.66
95980,4435222.93
95981,5171498.89
95982,4083247.94
95983,3581687.31
95984,5208274.16
95985,5031207.08
95986,4600722.08
95987,5610690.68
95988,3992287.77
95989,5613760.34
95990,8521327.77
95991,4966310.43
95992,4154095.3
95993,4968984.44
95994,3092598.71
95995,4973085.04
95996,1993233.59
95997,3703415.18
95998,4280683.02
95999,3692351.54
96000,3741664.91
96001,3022081.24
96002,3293943.83
96003,4036479.16
96004,5820530.75
96005,3738837.03
96006,5382049.29
96007,6936621.6
96008,4098452.54
96009,6180815.52
96010,5158142.97
96011,7964705.34
96012,5172459.17
96013,4226822.12
96014,6429048.98
96015,5517578.1
96016,3823511.05
96017,4374578.97
96018,4203939.47
96019,3801553.67
96020,5666487.05
96021,4400241.77
96022,3965967.31
96023,3627269.61
96024,4647519.94
96025,4514775.81
96026,3915327.61
96027,9404070.44
96028,6300087.46
96029,4926964.78
96030,4036465.49
96031,4800053.93
96032,5767027.06
96033,3181263.95
96034,2994250.42
96035,2737240.0
96036,4550660.16
96037,4921073.78
96038,3795320.46
96039,2850606.25
96040,5971549.95
96041,5725012.75
96042,5216536.34
96043,5903556.02
96044,4340663.25
96045,5143744.42
96046,8157780.88
96047,6907738.92
96048,3770344.69
96049,5156247.3
96050,2886988.08
96051,5245318.6
96052,2322720.95
96053,3957715.18
96054,5241189.81
96055,5701222.25
96056,7904716.82
96057,4862643.48
96058,3938526.48
96059,3713777.96
96060,6519484.93
96061,5852283.34
96062,5745425.5
96063,3326443.56
96064,4583658.23
96065,4906878.41
96066,3415110.54
96067,4963620.79
96068,4869444.3
96069,6884387.25
96070,4842549.78
96071,8166114.36
96072,6001306.22
96073,3076648.56
96074,2678874.25
96075,4596831.95
96076,5027445.37
96077,4481248.79
96078,3788563.29
96079,4049974.62
96080,2895550.47
96081,4164489.99
96082,7660583.05
96083,4384683.79
96084,3588432.96
96085,6026952.76
96086,5739914.36
96087,4016327.42
96088,2447659.65
96089,6883620.23
96090,3645183.73
96091,5101396.01
96092,4145835.97
96093,8680821.24
96094,3567959.63
96095,5144015.3
96096,10279364.83
96097,3258267.94
96098,7013304.08
96099,3132040.51
96100,4879173.03
96101,4063588.92
96102,5657098.23
96103,3820364.43
96104,4170625.44
96105,4378697.97
96106,2335629.68
96107,8823784.67
96108,2936085.94
96109,5792957.08
96110,8416366.77
96111,7305940.61
96112,7728425.38
96113,4754859.2
96114,4449410.03
96115,6927239.35
96116,5035683.73
96117,3453086.33
96118,3924095.2
96119,5399049.53
96120,4016935.67
96121,3986958.39
96122,4529809.82
96123,4517575.5
96124,4917169.26
96125,5316600.81
96126,4120549.21
96127,6341904.3
96128,8132699.92
96129,4537137.66
96130,7027955.29
96131,4764500.78
96132,4959467.2
96133,10474923.76
96134,3518866.17
96135,4755987.32
96136,3739682.75
96137,5741006.66
96138,3628116.57
96139,5721230.6
96140,5501758.16
96141,5345807.55
96142,3757413.66
96143,7666734.05
96144,5249964.36
96145,5767027.06
96146,8617132.62
96147,3053940.23
96148,3367423.81
96149,4735499.33
96150,4738434.68
96151,4835612.78
96152,3755397.49
96153,4130779.65
96154,5516496.9
96155,5780278.73
96156,5778700.21
96157,4280778.58
96158,4690607.71
96159,5996430.73
96160,4269052.13
96161,4162791.5
96162,3492753.01
96163,6013604.09
96164,5475808.45
96165,9107071.39
96166,12411085.55
96167,4395461.15
96168,4232936.6
96169,3239088.66
96170,3891179.6
96171,5113797.11
96172,7650701.09
96173,4843668.68
96174,5204823.58
96175,3110473.27
96176,4322462.02
96177,8957177.3
96178,4768356.13
96179,4406973.42
96180,3735842.16
96181,4511308.88
96182,5098341.04
96183,7587196.23
96184,5568972.51
96185,5968809.34
96186,4901769.92
96187,4625786.43
96188,4697097.93
96189,4603349.24
96190,4795139.9
96191,4630727.82
96192,4292404.27
96193,3260897.31
96194,4597588.51
96195,4228499.09
96196,7196802.48
96197,4271950.34
96198,6133809.13
96199,4277571.21
96200,4798680.33
96201,3713987.59
96202,4863034.95
96203,5837424.33
96204,7066830.78
96205,4758542.47
96206,4745839.91
96207,6501629.12
96208,4886418.34
96209,5696670.48
96210,5321670.25
96211,6068377.81
96212,6496545.87
96213,3886237.53
96214,4323461.39
96215,4577709.94
96216,4721317.96
96217,2310322.46
96218,3743863.7
96219,3917460.11
96220,4476806.53
96221,4932583.77
96222,4352514.36
96223,8368354.56
96224,4246955.81
96225,5350042.38
96226,3586653.9
96227,3356359.19
96228,3315535.0
96229,7097461.68
96230,4632449.64
96231,3773155.98
96232,5331416.17
96233,4382011.56
96234,4416020.37
96235,6779026.46
96236,5261229.34
96237,8429910.64
96238,3696688.92
96239,3708988.09
96240,4173259.67
96241,5432074.28
96242,3501555.12
96243,5124268.27
96244,3711644.57
96245,5023621.96
96246,4313524.77
96247,4075587.09
96248,6063487.48
96249,5937901.56
96250,4365352.82
96251,5092783.77
96252,3897557.81
96253,3886608.81
96254,4663893.34
96255,4302852.52
96256,4061809.54
96257,5138755.4
96258,5626750.63
96259,4528466.7
96260,4853594.33
96261,5983056.44
96262,3697105.49
96263,4348577.98
96264,4271109.39
96265,9952424.04
96266,5654469.64
96267,4516046.83
96268,3934723.93
96269,4467555.32
96270,3050020.17
96271,6215432.21
96272,4365512.29
96273,5104108.79
96274,4893304.62
96275,4361724.8
96276,2264160.66
96277,5325635.62
96278,8269703.89
96279,5724135.6
96280,7471221.99
96281,8097546.73
96282,5798195.3
96283,4382783.39
96284,3836944.41
96285,5684551.12
96286,7844162.51
96287,7018456.36
96288,5077028.73
96289,2609818.58
96290,4892690.29
96291,4971289.92
96292,4216948.09
96293,9902840.29
96294,6100281.7
96295,4251116.07
96296,4675543.0
96297,7105984.11
96298,3954025.07
96299,3253565.94
96300,5033637.9
96301,4032242.19
96302,3032733.45
96303,5594022.88
96304,2303183.24
96305,4502199.47
96306,5741578.61
96307,4937044.34
96308,5694223.28
96309,5451285.31
96310,4247932.18
96311,4864031.45
96312,2127584.43
96313,9413260.75
96314,4394657.36
96315,2791318.65
96316,4524345.97
96317,5467188.94
96318,3383806.48
96319,5812168.82
96320,6321980.89
96321,6639008.88
96322,6230564.67
96323,5535158.72
96324,3136794.53
96325,3453896.43
96326,2914613.62
96327,4596185.8
96328,3848734.3
96329,5469320.39
96330,3029835.42
96331,5656817.51
96332,7845079.27
96333,6174357.28
96334,5550111.77
96335,3846635.0
96336,4149876.76
96337,5878392.57
96338,3573567.37
96339,5227338.3
96340,7744754.34
96341,4289192.57
96342,3987427.48
96343,3367200.27
96344,4962802.88
96345,4415084.55
96346,9030215.64
96347,8826015.0
96348,5421107.11
96349,4765270.28
96350,5627198.88
96351,4192438.2
96352,4372438.17
96353,5814779.83
96354,5417022.3
96355,4513006.77
96356,4741009.29
96357,3000893.17
96358,7480444.92
96359,4198134.35
96360,2672377.8
96361,5765556.81
96362,1917959.32
96363,5658317.17
96364,5332986.05
96365,4352975.94
96366,3713497.34
96367,4254027.02
96368,3736800.73
96369,4487145.81
96370,2080164.49
96371,4594626.01
96372,3963905.66
96373,3997279.22
96374,4281979.24
96375,3686348.68
96376,4529886.47
96377,4814140.3
96378,7140785.24
96379,4351323.02
96380,2502891.96
96381,2335402.1
96382,4868699.62
96383,7485423.89
96384,3920535.86
96385,5943431.51
96386,5838999.84
96387,3758578.0
96388,5122124.56
96389,4463910.28
96390,5198662.2
96391,8930882.71
96392,4343027.06
96393,3824547.98
96394,3288369.39
96395,4851822.37
96396,4369558.16
96397,5830956.96
96398,5015163.26
96399,3590380.72
96400,3656910.3
96401,3905402.51
96402,4709928.64
96403,3927519.32
96404,5557461.66
96405,3469649.07
96406,8910966.21
96407,4053446.15
96408,5690763.1
96409,4872821.33
96410,2248628.11
96411,4235147.92
96412,5860525.27
96413,4393591.4
96414,4540596.53
96415,5821446.89
96416,5133959.36
96417,5203871.82
96418,6128413.98
96419,4980770.56
96420,4369783.95
96421,4809625.35
96422,5654777.71
96423,4133536.1
96424,6327460.91
96425,4510881.85
96426,4000892.13
96427,7538606.14
96428,5948359.69
96429,4869091.27
96430,4548033.28
96431,7542706.67
96432,4277316.35
96433,8186245.24
96434,3917589.91
96435,4788629.0
96436,3374488.32
96437,4182902.55
96438,4429992.87
96439,9149419.61
96440,6042705.41
96441,5044704.86
96442,5436857.47
96443,3472540.93
96444,3298023.14
96445,5663684.68
96446,3758133.14
96447,5554969.34
96448,4732698.71
96449,7257808.15
96450,5423600.81
96451,7247363.14
96452,4704995.23
96453,3820803.81
96454,4796657.9
96455,9017167.92
96456,5914025.3
96457,3305155.07
96458,5530240.35
96459,4550382.58
96460,5388371.88
96461,4104119.79
96462,5462026.56
96463,5104148.79
96464,4056989.32
96465,4537730.78
96466,4284974.94
96467,6682059.86
96468,4557318.14
96469,2425229.5
96470,3426684.33
96471,9652036.92
96472,3977062.38
96473,6567150.79
96474,4871862.0
96475,3413316.46
96476,5984611.53
96477,6430319.45
96478,10569805.35
96479,6336740.14
96480,4928091.45
96481,4537680.38
96482,6589535.39
96483,6125058.67
96484,4187905.11
96485,3683467.76
96486,4720077.41
96487,9370387.79
96488,5809546.95
96489,4662420.22
96490,7878125.82
96491,4531300.05
96492,3163833.53
96493,3798166.71
96494,6030494.84
96495,2163211.87
96496,9518967.73
96497,4600635.73
96498,4277026.77
96499,4398026.75
96500,5121938.37
96501,4801655.07
96502,5682203.12
96503,4063979.64
96504,4198603.57
96505,2219329.73
96506,5498742.57
96507,3955204.5
96508,4315704.35
96509,2109729.96
96510,4768046.81
96511,4831819.54
96512,4700152.17
96513,7844969.8
96514,2513971.76
96515,10640030.36
96516,6497885.84
96517,4392347.33
96518,3463439.77
96519,4568973.81
96520,5521678.05
96521,9715965.14
96522,2829401.88
96523,4469122.65
96524,4125545.32
96525,5055722.71
96526,3893588.86
96527,3655226.23
96528,4073255.76
96529,4168545.53
96530,5039078.19
96531,4411921.04
96532,2184432.0
96533,6323366.09
96534,3935514.97
96535,3921791.03
96536,3360643.76
96537,8850930.11
96538,5378866.1
96539,6573439.42
96540,6642330.92
96541,2198786.52
96542,4562574.07
96543,6256235.3
96544,7277442.1
96545,4874719.3
96546,2934779.25
96547,4042233.92
96548,5843772.93
96549,5164631.38
96550,4991277.6
96551,4998296.7
96552,8122304.22
96553,4498098.51
96554,3349600.63
96555,4052806.56
96556,3634710.99
96557,3985971.23
96558,2521030.2
96559,6663023.26
96560,5164649.07
96561,4280778.58
96562,3960563.96
96563,2161349.79
96564,4576833.9
96565,8740260.76
96566,4786561.42
96567,5478386.22
96568,3155158.57
96569,3931614.26
96570,4089952.97
96571,5437626.86
96572,3967773.9
96573,4598570.61
96574,5273974.82
96575,11355890.77
96576,3432284.78
96577,4834506.48
96578,5425721.0
96579,4766340.2
96580,6027048.33
96581,4469057.86
96582,4013453.08
96583,5934286.97
96584,4799172.1
96585,3476844.3
96586,7436576.67
96587,4135876.48
96588,4007921.76
96589,5788266.78
96590,4440052.22
96591,4032139.09
96592,4815690.45
96593,5235502.69
96594,5439199.47
96595,5590770.6
96596,3864262.16
96597,5814778.63
96598,4691045.58
96599,5212351.76
96600,4072205.4
96601,4093101.25
96602,2739262.22
96603,3710934.46
96604,6320652.52
96605,2916371.12
96606,4371297.96
96607,4362406.55
96608,2637209.15
96609,8306580.83
96610,4669758.49
96611,4364554.09
96612,5801074.89
96613,3163594.5
96614,5382687.37
96615,4438805.27
96616,8834514.16
96617,3673110.12
96618,4295900.33
96619,5358624.62
96620,3010482.04
96621,3286589.19
96622,5565124.76
96623,6697162.68
96624,6202342.23
96625,4255156.62
96626,3858586.06
96627,4795756.73
96628,5302164.24
96629,3477836.44
96630,4004088.24
96631,3685970.12
96632,4250739.29
96633,6379951.72
96634,4196127.97
96635,4970521.1
96636,4134775.79
96637,9704591.95
96638,7014443.8
96639,5700943.1
96640,4396330.97
96641,4149876.76
96642,3683823.82
96643,1991468.65
96644,3828770.79
96645,4490764.18
96646,12051317.49
96647,5333944.06
96648,5644630.94
96649,4532699.05
96650,3656299.93
96651,4298786.92
96652,3860724.92
96653,5223298.35
96654,4134842.16
96655,5707983.62
96656,4157571.82
96657,5881947.17
96658,5730397.48
96659,5864003.16
96660,6066408.75
96661,4228561.29
96662,4280557.44
96663,5293351.3
96664,7900550.98
96665,4191118.45
96666,4582554.24
96667,4365176.35
96668,5370498.86
96669,7647401.85
96670,4964751.89
96671,4328265.98
96672,4603049.99
96673,3482662.18
96674,4712942.83
96675,9644412.02
96676,2113423.73
96677,6065883.6
96678,3699473.49
96679,5216903.2
96680,4808195.71
96681,5840988.49
96682,3909805.36
96683,3916926.7
96684,4701794.58
96685,4025264.9
96686,7034640.03
96687,5058838.4
96688,4299376.07
96689,3556601.04
96690,5655137.51
96691,7223748.24
96692,4832896.64
96693,4561157.52
96694,6169069.23
96695,6461835.62
96696,3831982.49
96697,8907336.42
96698,5090747.99
96699,2951761.59
96700,3252454.1
96701,2863890.09
96702,4368109.26
96703,6391769.11
96704,3469037.26
96705,5843625.05
96706,5275019.35
96707,2860069.67
96708,4496715.73
96709,6208528.94
96710,5590393.28
96711,11340267.27
96712,3876343.77
96713,4560845.05
96714,3066138.82
96715,4786080.63
96716,3621248.25
96717,5597959.49
96718,5329585.46
96719,4050508.53
96720,4375231.26
96721,7839451.38
96722,3701756.28
96723,4401416.34
96724,6414140.97
96725,3341470.5
96726,5608464.77
96727,5667618.79
96728,4114281.02
96729,2997698.11
96730,5229755.38
96731,2718315.75
96732,8820684.01
96733,2863887.56
96734,7313036.55
96735,2957893.43
96736,5970367.2
96737,8433165.66
96738,4327580.48
96739,3827913.91
96740,4192248.72
96741,3511023.12
96742,4523048.34
96743,8505216.63
96744,6644295.05
96745,4243164.07
96746,2237663.39
96747,6384750.57
96748,3569906.09
96749,4770755.37
96750,2840396.2
96751,4854868.7
96752,7856186.33
96753,2163570.7
96754,4780050.23
96755,4042785.15
96756,3906818.45
96757,3125401.58
96758,2592359.27
96759,3302497.93
96760,4900235.04
96761,4887553.23
96762,4016829.28
96763,4195746.22
96764,5658547.38
96765,4984568.85
96766,4421659.73
96767,4145336.07
96768,4838771.29
96769,2740487.39
96770,4526861.04
96771,7457443.88
96772,3964127.54
96773,6163534.76
96774,5463702.78
96775,4584366.98
96776,2227155.77
96777,4499628.71
96778,6330193.51
96779,2233217.81
96780,4028085.64
96781,4775291.56
96782,6909139.2
96783,3520379.63
96784,4385840.07
96785,7917161.6
96786,6335259.83
96787,7460156.6
96788,2779632.31
96789,4738242.59
96790,5653827.45
96791,5215960.89
96792,4279860.17
96793,5729992.83
96794,3237257.49
96795,5891418.49
96796,4999295.86
96797,3979130.32
96798,4337675.31
96799,6089829.55
96800,4775265.48
96801,7609472.93
96802,6287864.52
96803,7378069.59
96804,4700234.9
96805,4092998.2
96806,5072532.76
96807,2645281.56
96808,7258788.57
96809,1979198.3
96810,3741198.73
96811,5416000.63
96812,5303985.11
96813,5757238.49
96814,5071609.56
96815,4205556.75
96816,3762033.42
96817,3816882.42
96818,4948400.4
96819,6071626.72
96820,4605860.4
96821,3780701.8
96822,3753422.57
96823,3596658.61
96824,7614170.3
96825,8313368.62
96826,5123577.98
96827,4325159.57
96828,3456834.07
96829,5337073.53
96830,5725441.33
96831,4224857.99
96832,3863053.79
96833,4693685.0
96834,10840699.57
96835,2994057.44
96836,6724031.9
96837,3708903.27
96838,4917204.83
96839,2021242.49
96840,3538766.24
96841,8411346.31
96842,4618532.17
96843,5390720.78
96844,6151254.32
96845,4254294.32
96846,4126586.77
96847,4650248.84
96848,5144446.69
96849,5152782.52
96850,3552635.29
96851,3353161.55
96852,2477546.55
96853,5332098.42
96854,4255032.13
96855,6766275.25
96856,4963303.23
96857,4212126.44
96858,4606627.22
96859,4345504.89
96860,3599418.78
96861,5431396.55
96862,3909091.39
96863,5448707.29
96864,3378585.9
96865,3458913.8
96866,3796747.1
96867,4464897.36
96868,7000368.94
96869,4672331.03
96870,4996573.27
96871,4958026.78
96872,6125935.67
96873,4094546.77
96874,6042816.59
96875,3694713.12
96876,5305370.1
96877,5438889.67
96878,4605490.65
96879,2072001.35
96880,5805893.23
96881,2923338.91
96882,4988333.11
96883,4486717.19
96884,5636698.04
96885,4134066.29
96886,4299474.8
96887,6145576.44
96888,4476971.22
96889,3478560.36
96890,3469037.26
96891,3939151.23
96892,6220139.74
96893,4160310.12
96894,8148192.27
96895,4503932.88
96896,3966323.71
96897,6354381.68
96898,4677454.14
96899,3224753.35
96900,4167778.73
96901,3309722.57
96902,5162907.69
96903,4682946.81
96904,5863917.39
96905,4563947.42
96906,5018574.45
96907,4039461.32
96908,4547405.35
96909,3431275.01
96910,5313653.65
96911,4926453.44
96912,4622889.35
96913,4920473.44
96914,3648913.61
96915,1965284.96
96916,5539630.79
96917,4437751.68
96918,4274760.02
96919,6071004.22
96920,5020493.81
96921,4806058.35
96922,4467806.87
96923,4749775.53
96924,4127818.46
96925,7078652.81
96926,5684901.32
96927,3770052.44
96928,4710867.61
96929,4371239.22
96930,3962371.45
96931,3002746.15
96932,5339637.35
96933,4049680.67
96934,4837534.88
96935,4708007.93
96936,9201721.08
96937,5339221.33
96938,11907228.13
96939,5353387.76
96940,4759421.14
96941,4708242.33
96942,3018858.12
96943,4323548.76
96944,4957504.65
96945,5349022.42
96946,5740368.01
96947,8784713.02
96948,3414661.28
96949,4579337.97
96950,3398838.04
96951,7518202.67
96952,8869781.34
96953,4462950.07
96954,5373650.45
96955,5698749.42
96956,5847860.81
96957,8592299.41
96958,3764422.76
96959,6639364.52
96960,5446494.91
96961,3981263.19
96962,3294427.43
96963,5369844.96
96964,3639048.82
96965,4788976.65
96966,4207205.28
96967,5046474.26
96968,4359046.65
96969,4186136.99
96970,6605914.79
96971,2407423.35
96972,4859559.14
96973,5292125.31
96974,4755853.33
96975,5262443.35
96976,3750722.13
96977,3266082.78
96978,4684747.94
96979,3371069.51
96980,7655630.82
96981,5534689.49
96982,4458732.03
96983,4261678.78
96984,3442294.83
96985,4211604.08
96986,6976759.29
96987,3726028.75
96988,3619327.83
96989,4562209.57
96990,9242011.48
96991,4874970.25
96992,8496719.9
96993,4177318.41
96994,3990389.28
96995,4293427.91
96996,4727709.62
96997,3780903.37
96998,4321959.91
96999,5466623.46
97000,8163522.6
97001,3493843.45
97002,3600963.38
97003,3694856.61
97004,2242457.36
97005,2078367.99
97006,3764460.41
97007,5725698.17
97008,3606878.15
97009,5881243.68
97010,5232623.76
97011,4637280.09
97012,6386713.46
97013,4732837.19
97014,4288756.79
97015,4885045.51
97016,3961385.23
97017,3870822.04
97018,3431500.8
97019,7506010.12
97020,4458686.5
97021,2784943.89
97022,4691936.84
97023,8731032.2
97024,5553375.41
97025,3623382.92
97026,5482934.45
97027,4993700.98
97028,2397867.24
97029,10551256.28
97030,4199706.94
97031,4776286.63
97032,4279795.79
97033,4616928.37
97034,4828255.42
97035,3485119.72
97036,3155155.07
97037,5434703.38
97038,3253548.39
97039,11442465.3
97040,3398647.64
97041,4700917.81
97042,3521258.53
97043,2078367.99
97044,7383343.18
97045,3973332.96
97046,3853276.97
97047,4420922.87
97048,4128764.88
97049,5461976.43
97050,4038577.97
97051,4828283.34
97052,5023801.09
97053,6860224.14
97054,4522376.05
97055,4741153.7
97056,2958731.0
97057,4597210.87
97058,9251453.44
97059,4989283.27
97060,4140523.01
97061,5378523.03
97062,6589281.37
97063,6191942.8
97064,8926299.79
97065,4114647.37
97066,12016291.57
97067,3264538.41
97068,4472088.19
97069,4140831.92
97070,3450783.87
97071,4635026.59
97072,4541249.7
97073,4798266.26
97074,6201629.57
97075,5207920.54
97076,2240345.41
97077,4440614.83
97078,4272613.2
97079,5803135.65
97080,6106723.43
97081,2999234.18
97082,4467949.85
97083,4797125.18
97084,3487716.93
97085,4441241.65
97086,4338143.37
97087,3863808.85
97088,4867958.95
97089,4571075.98
97090,5042960.23
97091,4242202.01
97092,4217556.75
97093,7358472.73
97094,6042245.25
97095,3067706.86
97096,5635551.91
97097,3729351.32
97098,4529248.49
97099,4575399.68
97100,4666822.92
97101,3301977.77
97102,3283605.93
97103,4459352.4
97104,5129078.39
97105,2754456.49
97106,6171523.35
97107,3665853.58
97108,6570912.55
97109,5800217.1
97110,2572461.77
97111,4600183.67
97112,4861112.21
97113,2572521.25
97114,3994657.17
97115,5266389.5
97116,2575143.22
97117,7198798.8
97118,3865496.77
97119,2731263.0
97120,4530872.55
97121,3923374.09
97122,5262616.8
97123,4739035.02
97124,3287180.23
97125,4354172.05
97126,3787744.2
97127,6103166.26
97128,4350516.33
97129,8587284.02
97130,5285665.05
97131,4220682.68
97132,5451570.68
97133,4641444.51
97134,4915637.82
97135,2639184.66
97136,4737226.0
97137,4474110.71
97138,10125330.93
97139,5821070.98
97140,5729448.41
97141,3757306.82
97142,5703973.57
97143,5460057.77
97144,3122194.44
97145,9346890.56
97146,7180912.3
97147,7892464.96
97148,4411305.05
97149,4505673.51
97150,4754604.73
97151,4135896.83
97152,6718286.84
97153,2991232.78
97154,4849682.2
97155,4080303.48
97156,4560105.66
97157,3180696.32
97158,5783434.6
97159,3972693.98
97160,3905738.03
97161,6276282.81
97162,5122784.74
97163,3580903.66
97164,4481224.5
97165,4654225.56
97166,4739882.52
97167,4775421.95
97168,3938352.52
97169,3869223.73
97170,3687386.88
97171,2167575.93
97172,4486566.84
97173,3523406.2
97174,4697047.66
97175,5239178.78
97176,4275978.24
97177,6603741.59
97178,5917549.66
97179,3581455.84
97180,6235833.04
97181,5509522.76
97182,4280778.58
97183,10607839.39
97184,4475124.37
